Time [s],Channel 0,Channel 1
0.787142096,0,0
0.787147192,0,1
0.787200600,0,0
0.787210176,1,0
0.787401360,1,1
0.787415984,0,1
0.787489296,0,0
0.787493776,0,1
0.787507784,0,0
0.787521856,0,1
0.787576400,1,1
0.787711544,1,0
0.787721824,0,0
0.787836264,1,0
0.787884056,0,0
0.787910256,0,1
0.788078800,1,1
0.788159648,1,0
0.788218160,1,1
0.788307720,0,1
0.788310088,0,0
0.788446224,1,0
0.788512712,1,1
0.788633992,1,0
0.788675336,0,0
0.788751456,1,0
0.788829552,1,1
0.788838152,0,1
0.788874616,0,0
0.789019088,0,1
0.789053696,1,1
0.789147992,1,0
0.789188664,1,1
0.789221152,0,1
0.789284792,0,0
0.789428544,1,0
0.789436152,0,0
0.789484136,0,1
0.789531240,1,1
0.789535816,1,0
0.789581544,0,0
0.789689808,1,0
0.789724736,0,0
0.789731376,0,1
0.789787776,1,1
0.789860840,1,0
0.789896680,0,0
0.790076720,1,0
0.790103400,1,1
0.790320160,0,1
0.790340240,0,0
0.790363184,0,1
0.790483936,1,1
0.790509312,0,1
0.790553312,0,0
0.790729088,1,0
0.790756552,1,1
0.790837920,1,0
0.790875616,0,0
0.790931576,1,0
0.791032096,1,1
0.791076184,1,0
0.791118008,0,0
0.791166208,1,0
0.791186456,0,0
0.791231736,0,1
0.791236432,0,0
0.791396208,1,0
0.791472736,1,1
0.791572808,0,1
0.791619200,0,0
0.791675424,1,0
0.791821512,1,1
0.791863840,1,0
0.791915448,0,0
0.791960112,0,1
0.792001224,0,0
0.792022496,1,0
0.792094976,0,0
0.792189080,0,1
0.792295928,1,1
0.792337448,0,1
0.792408800,0,0
0.792503448,1,0
0.792624264,1,1
0.792634400,0,1
0.792676648,1,1
0.792832072,0,1
0.792860248,0,0
0.792995184,1,0
0.793045976,1,1
0.793067488,1,0
0.793158960,0,0
0.793272056,0,1
0.793335480,0,0
0.793402400,1,0
0.793432736,1,1
0.793535168,0,1
0.793544464,0,0
0.793591344,1,0
0.793645464,1,1
0.793671744,1,0
0.793685944,0,0
0.793774832,1,0
0.793808416,1,1
0.793921256,1,0
0.794013728,0,0
0.794119824,0,1
0.794196544,0,0
0.794215064,1,0
0.794341032,1,1
0.794390360,0,1
0.794589816,0,0
0.794616200,1,0
0.794712176,1,1
0.794876280,0,1
0.794957984,0,0
0.795071536,0,1
0.795094800,1,1
0.795120592,1,0
0.795305648,1,1
0.795352488,0,1
0.795526920,0,0
0.795577096,1,0
0.795623208,1,1
0.795661472,0,1
0.795722560,0,0
0.795821792,0,1
0.795851640,1,1
0.796055440,1,0
0.796106800,0,0
0.796121768,0,1
0.796212144,1,1
0.796378072,1,0
0.796418992,0,0
0.796547472,0,1
0.796670520,1,1
0.796730720,1,0
0.796909992,0,0
0.796941480,0,1
0.797022560,0,0
0.797106544,0,1
0.797109488,1,1
0.797144816,0,1
0.797260384,0,0
0.797340144,0,1
0.797341800,1,1
0.797436856,1,0
0.797523304,0,0
0.797527168,1,0
0.797614792,0,0
0.797654672,0,1
0.797707104,0,0
0.797771176,1,0
0.797858800,1,1
0.797930856,1,0
0.798030200,0,0
0.798073440,0,1
0.798134576,1,1
0.798264552,0,1
0.798273936,0,0
0.798305280,1,0
0.798394792,0,0
0.798496712,0,1
0.798574920,1,1
0.798597352,0,1
0.798617752,1,1
0.798644416,1,0
0.798783832,0,0
0.798875776,0,1
0.798960752,1,1
0.799106472,1,0
0.799159344,0,0
0.799197528,0,1
0.799306568,0,0
0.799320928,0,1
0.799342200,1,1
0.799418904,0,1
0.799490848,0,0
0.799527536,0,1
0.799579264,0,0
0.799613152,1,0
0.799662408,1,1
0.799735808,0,1
0.799865592,0,0
0.799895960,0,1
0.799903256,0,0
0.799990904,1,0
0.800073104,1,1
0.800152112,0,1
0.800272840,0,0
0.800278368,0,1
0.800311344,0,0
0.800407280,1,0
0.800495640,0,0
0.800525576,0,1
0.800711800,1,1
0.800776496,1,0
0.800847208,0,0
0.800949576,0,1
0.801087168,1,1
0.801100984,0,1
0.801137728,0,0
0.801146384,0,1
0.801175664,1,1
0.801258480,0,1
0.801387488,1,1
0.801392264,1,0
0.801436640,1,1
0.801460928,1,0
0.801638104,0,0
0.801647408,0,1
0.801678824,1,1
0.801754944,1,0
0.801836320,0,0
0.801906640,1,0
0.801971200,1,1
0.802033600,0,1
0.802044968,1,1
0.802155328,1,0
0.802217504,1,1
0.802226816,0,1
0.802298952,0,0
0.802404776,1,0
0.802480064,1,1
0.802591448,0,1
0.802593144,0,0
0.802593504,1,0
0.802679376,1,1
0.802721800,0,1
0.802762872,0,0
0.802903160,0,1
0.802961928,1,1
0.802980496,1,0
0.802980568,0,0
0.803110080,0,1
0.803170184,0,0
0.803184808,1,0
0.803270984,1,1
0.803393496,0,1
0.803448984,0,0
0.803458008,1,0
0.803583672,0,0
0.803631264,0,1
0.803711920,0,0
0.803753968,0,1
0.803829424,1,1
0.803919896,1,0
0.803930152,0,0
0.804079688,1,0
0.804167072,1,1
0.804174944,0,1
0.804275712,1,1
0.804398976,0,1
0.804406648,0,0
0.804520416,0,1
0.804576656,0,0
0.804596368,1,0
0.804728880,1,1
0.804798392,0,1
0.804833856,0,0
0.804910688,1,0
0.804993736,1,1
0.805062296,1,0
0.805070768,0,0
0.805150200,0,1
0.805269456,1,1
0.805316880,1,0
0.805329456,1,1
0.805385280,0,1
0.805557304,1,1
0.805563920,1,0
0.805599888,1,1
0.805614392,0,1
0.805755608,1,1
0.805762104,1,0
0.805964128,1,1
0.806016104,0,1
0.806055736,0,0
0.806136608,1,0
0.806269000,0,0
0.806276256,0,1
0.806343184,1,1
0.806411936,0,1
0.806490224,0,0
0.806630088,1,0
0.806706688,1,1
0.806767384,0,1
0.806805880,0,0
0.806931328,0,1
0.806940024,1,1
0.807022936,0,1
0.807165000,1,1
0.807167224,1,0
0.807284408,0,0
0.807328960,0,1
0.807388352,1,1
0.807586512,1,0
0.807629552,0,0
0.807633920,0,1
0.807639808,0,0
0.807655808,1,0
0.807766944,1,1
0.807889432,0,1
0.807943760,0,0
0.807952792,1,0
0.807981144,1,1
0.808058136,0,1
0.808105232,1,1
0.808174696,1,0
0.808219272,0,0
0.808256128,0,1
0.808300952,0,0
0.808450488,1,0
0.808499192,1,1
0.808580864,1,0
0.808704288,0,0
0.808842840,0,1
0.808872528,1,1
0.808964928,0,1
0.809028264,0,0
0.809036392,0,1
0.809168864,1,1
0.809179984,0,1
0.809218104,0,0
0.809226736,0,1
0.809320208,1,1
0.809478216,1,0
0.809509352,0,0
0.809711048,0,1
0.809714240,1,1
0.809751136,1,0
0.809752224,0,0
0.809796696,0,1
0.809922824,1,1
0.809962416,0,1
0.809996696,1,1
0.809998200,1,0
0.810137616,0,0
0.810210872,0,1
0.810239552,1,1
0.810257656,0,1
0.810261616,0,0
0.810288208,0,1
0.810330216,1,1
0.810340040,0,1
0.810448296,1,1
0.810506976,1,0
0.810625208,0,0
0.810629352,0,1
0.810800568,0,0
0.810876064,1,0
0.810891408,1,1
0.811066160,1,0
0.811113072,0,0
0.811184416,1,0
0.811284680,1,1
0.811326400,1,0
0.811427856,0,0
0.811441256,0,1
0.811608984,1,1
0.811700912,1,0
0.811732552,0,0
0.811795064,0,1
0.811872728,1,1
0.811887808,1,0
0.811926936,0,0
0.811997608,0,1
0.812108424,1,1
0.812234824,0,1
0.812250944,0,0
0.812398168,0,1
0.812467304,0,0
0.812477552,1,0
0.812605176,0,0
0.812615656,0,1
0.812652936,0,0
0.812693720,0,1
0.812751216,1,1
0.812825344,0,1
0.812827112,0,0
0.812839984,0,1
0.812845936,0,0
0.812970616,1,0
0.812985784,1,1
0.812989928,0,1
0.813086512,1,1
0.813166944,0,1
0.813182816,0,0
0.813300216,0,1
0.813328808,0,0
0.813376480,1,0
0.813505176,1,1
0.813533448,0,1
0.813550776,1,1
0.813681256,1,0
0.813765760,0,0
0.813884480,0,1
0.813891784,1,1
0.814024608,0,1
0.814045016,0,0
0.814158904,0,1
0.814261080,1,1
0.814315928,1,0
0.814353016,0,0
0.814407560,0,1
0.814415232,0,0
0.814554856,1,0
0.814599696,1,1
0.814662584,1,0
0.814803024,0,0
0.814826328,1,0
0.814827264,1,1
0.814829184,1,0
0.814835640,0,0
0.814985872,0,1
0.815087264,1,1
0.815165960,1,0
0.815274384,1,1
0.815311704,1,0
0.815336056,0,0
0.815366992,1,0
0.815414352,1,1
0.815428480,0,1
0.815615744,1,1
0.815627776,1,0
0.815642000,0,0
0.815663232,1,0
0.815687704,0,0
0.815699712,0,1
0.815861552,0,0
0.815886632,0,1
0.815949368,1,1
0.816062136,0,1
0.816124960,0,0
0.816125856,0,1
0.816228888,0,0
0.816263680,1,0
0.816347712,1,1
0.816378600,0,1
0.816393968,1,1
0.816540696,1,0
0.816622360,1,1
0.816642968,0,1
0.816644912,1,1
0.816698552,0,1
0.816745440,0,0
0.816825376,0,1
0.816935512,1,1
0.816987440,1,0
0.817036096,1,1
0.817088728,0,1
0.817154336,0,0
0.817242072,0,1
0.817242104,1,1
0.817282832,1,0
0.817297264,0,0
0.817312040,0,1
0.817396712,0,0
0.817450984,1,0
0.817569680,0,0
0.817573888,0,1
0.817747992,0,0
0.817830632,1,0
0.817903472,0,0
0.817921096,0,1
0.817951616,0,0
0.818032984,0,1
0.818096584,1,1
0.818264472,1,0
0.818309568,1,1
0.818313264,1,0
0.818328800,0,0
0.818342296,1,0
0.818478272,1,1
0.818556936,0,1
0.818569848,0,0
0.818666912,1,0
0.818818032,0,0
0.818822872,0,1
0.818993544,0,0
0.819012680,1,0
0.819113024,0,0
0.819160912,0,1
0.819219968,1,1
0.819311528,1,0
0.819334880,0,0
0.819439328,0,1
0.819486120,1,1
0.819528648,0,1
0.819530128,0,0
0.819613400,1,0
0.819720608,0,0
0.819739368,0,1
0.819828736,0,0
0.819892680,1,0
0.819942352,0,0
0.820007840,1,0
0.820008608,1,1
0.820032424,1,0
0.820101720,0,0
0.820201424,0,1
0.820222712,1,1
0.820230232,1,0
0.820356208,0,0
0.820475984,0,1
0.820481448,1,1
0.820600904,1,0
0.820726976,0,0
0.820824144,0,1
0.820969256,0,0
0.820982560,1,0
0.821137776,1,1
0.821151440,0,1
0.821242360,1,1
0.821267616,1,0
0.821308720,0,0
0.821332712,1,0
0.821359832,1,1
0.821488800,1,0
0.821550984,0,0
0.821683232,1,0
0.821694752,1,1
0.821755768,1,0
0.821916928,0,0
0.821950632,0,1
0.821997024,1,1
0.822022792,0,1
0.822036872,0,0
0.822103584,0,1
0.822118472,0,0
0.822132448,0,1
0.822239552,1,1
0.822362296,1,0
0.822450104,0,0
0.822490864,0,1
0.822636912,0,0
0.822662528,1,0
0.822860016,0,0
0.822866080,0,1
0.822963328,0,0
0.822996080,1,0
0.823017800,0,0
0.823033168,1,0
0.823051936,0,0
0.823157608,0,1
0.823310720,1,1
0.823326288,1,0
0.823536184,1,1
0.823555624,0,1
0.823577392,0,0
0.823661888,0,1
0.823662464,0,0
0.823801272,0,1
0.823802768,1,1
0.823946552,0,1
0.823978312,0,0
0.824079656,1,0
0.824193520,1,1
0.824195840,1,0
0.824248936,0,0
0.824260784,1,0
0.824274904,1,1
0.824406560,0,1
0.824532656,0,0
0.824599848,1,0
0.824625296,1,1
0.824711280,0,1
0.824737024,0,0
0.824796256,1,0
0.824940008,0,0
0.824976296,0,1
0.825105360,1,1
0.825109424,1,0
0.825128472,0,0
0.825194264,0,1
0.825215864,1,1
0.825383112,1,0
0.825474568,0,0
0.825505560,1,0
0.825617680,1,1
0.825689080,1,0
0.825704848,0,0
0.825782392,0,1
0.825809208,1,1
0.825810480,0,1
0.825868816,1,1
0.825936320,1,0
0.826069224,0,0
0.826160512,0,1
0.826304720,1,1
0.826359752,1,0
0.826386408,0,0
0.826450880,0,1
0.826489560,1,1
0.826514048,0,1
0.826536072,0,0
0.826651520,1,0
0.826717496,1,1
0.826903472,1,0
0.826907136,0,0
0.827052408,0,1
0.827077376,0,0
0.827092912,1,0
0.827219224,1,1
0.827257128,0,1
0.827337168,0,0
0.827478152,0,1
0.827488304,1,1
0.827671056,1,0
0.827675256,1,1
0.827698520,0,1
0.827857008,1,1
0.827918936,1,0
0.827987864,0,0
0.828086600,0,1
0.828203584,1,1
0.828212944,0,1
0.828262616,0,0
0.828370944,0,1
0.828426456,0,0
0.828444832,1,0
0.828592104,0,0
0.828593880,1,0
0.828620120,1,1
0.828770544,1,0
0.828772448,1,1
0.828782400,0,1
0.828857096,1,1
0.828929784,1,0
0.829116144,0,0
0.829155728,0,1
0.829229984,1,1
0.829264544,0,1
0.829371576,0,0
0.829448056,1,0
0.829579704,1,1
0.829655760,0,1
0.829821672,0,0
0.829867776,1,0
0.829890448,1,1
0.830013096,0,1
0.830133400,0,0
0.830259832,1,0
0.830287544,1,1
0.830322608,1,0
0.830493808,0,0
0.830528496,0,1
0.830604968,1,1
0.830609976,0,1
0.830696336,0,0
0.830858512,1,0
0.830919856,1,1
0.830999968,1,0
0.831024312,1,1
0.831099976,0,1
0.831142144,0,0
0.831209432,1,0
0.831253464,1,1
0.831263088,0,1
0.831400832,1,1
0.831491440,1,0
0.831494496,0,0
0.831538168,0,1
0.831571440,0,0
0.831679672,1,0
0.831820720,1,1
0.831845624,0,1
0.831933040,1,1
0.832037288,1,0
0.832074440,0,0
0.832183752,1,0
0.832195888,1,1
0.832237736,0,1
0.832266456,1,1
0.832351528,0,1
0.832377480,1,1
0.832437912,1,0
0.832539992,0,0
0.832575176,0,1
0.832703792,1,1
0.832789800,0,1
0.832801488,1,1
0.832826688,1,0
0.832841568,0,0
0.832994840,0,1
0.833070680,1,1
0.833147624,1,0
0.833238528,0,0
0.833243496,0,1
0.833333464,1,1
0.833334088,1,0
0.833375280,0,0
0.833411544,1,0
0.833587904,1,1
0.833651248,0,1
0.833666352,0,0
0.833762552,1,0
0.833779416,0,0
0.833915112,0,1
0.833998888,0,0
0.834020144,1,0
0.834070536,1,1
0.834114992,0,1
0.834152672,1,1
0.834300160,0,1
0.834322024,0,0
0.834340816,1,0
0.834472920,1,1
0.834535000,0,1
0.834646560,1,1
0.834658552,1,0
0.834689048,1,1
0.834742616,1,0
0.834763728,0,0
0.834788136,0,1
0.834818272,1,1
0.834857984,0,1
0.834858896,1,1
0.834970056,0,1
0.835045944,0,0
0.835073600,0,1
0.835076568,0,0
0.835116056,0,1
0.835123096,1,1
0.835257160,1,0
0.835315512,0,0
0.835346816,1,0
0.835444064,1,1
0.835588272,1,0
0.835601944,0,0
0.835750984,0,1
0.835821648,1,1
0.835997776,1,0
0.836071752,0,0
0.836130424,0,1
0.836189504,1,1
0.836249768,1,0
0.836298616,0,0
0.836426072,0,1
0.836462784,1,1
0.836505008,0,1
0.836580640,0,0
0.836645680,0,1
0.836695720,1,1
0.836868488,0,1
0.836896800,0,0
0.837045392,1,0
0.837066272,0,0
0.837126832,1,0
0.837146648,1,1
0.837180256,1,0
0.837249816,0,0
0.837343712,0,1
0.837490744,1,1
0.837561832,0,1
0.837592712,0,0
0.837626472,0,1
0.837689160,0,0
0.837712000,0,1
0.837768088,1,1
0.837771560,1,0
0.837790816,1,1
0.837832152,0,1
0.837908920,0,0
0.838071552,1,0
0.838114008,1,1
0.838119784,1,0
0.838144664,1,1
0.838150600,0,1
0.838300280,1,1
0.838322152,1,0
0.838326040,1,1
0.838351040,1,0
0.838447440,0,0
0.838514680,0,1
0.838621456,0,0
0.838650976,1,0
0.838684496,0,0
0.838849568,0,1
0.838858712,1,1
0.838879680,0,1
0.838999864,0,0
0.839114384,1,0
0.839240248,0,0
0.839247152,0,1
0.839301456,0,0
0.839412352,1,0
0.839474720,1,1
0.839507664,1,0
0.839625256,0,0
0.839683600,1,0
0.839744248,1,1
0.839871216,0,1
0.839960896,0,0
0.839979640,1,0
0.840060616,0,0
0.840128256,0,1
0.840167344,0,0
0.840172856,1,0
0.840198880,0,0
0.840241952,1,0
0.840281560,0,0
0.840365856,1,0
0.840393784,1,1
0.840472456,0,1
0.840505952,0,0
0.840572688,1,0
0.840591680,1,1
0.840658864,1,0
0.840668664,0,0
0.840764952,0,1
0.840860808,0,0
0.840883768,1,0
0.840966864,1,1
0.840997576,0,1
0.841051920,1,1
0.841052264,0,1
0.841055240,0,0
0.841132928,0,1
0.841267232,1,1
0.841386872,1,0
0.841444208,0,0
0.841522952,0,1
0.841620408,1,1
0.841620744,0,1
0.841703208,0,0
0.841724280,1,0
0.841793928,0,0
0.841818360,1,0
0.841888256,0,0
0.841918528,0,1
0.842038928,0,0
0.842125216,1,0
0.842160608,1,1
0.842232872,0,1
0.842324712,1,1
0.842416656,1,0
0.842517280,1,1
0.842548680,1,0
0.842585000,0,0
0.842729712,0,1
0.842794232,1,1
0.842973992,1,0
0.843007880,1,1
0.843016992,0,1
0.843127632,0,0
0.843143336,0,1
0.843182960,1,1
0.843219656,0,1
0.843254552,0,0
0.843318536,1,0
0.843333280,0,0
0.843441520,0,1
0.843555672,1,1
0.843606160,1,0
0.843697472,1,1
0.843789696,0,1
0.843790128,0,0
0.843853360,1,0
0.843967904,1,1
0.844054856,0,1
0.844179288,0,0
0.844281408,1,0
0.844299144,1,1
0.844321448,0,1
0.844406856,1,1
0.844527272,0,1
0.844556968,0,0
0.844631472,0,1
0.844650216,1,1
0.844787440,0,1
0.844797376,0,0
0.844827752,0,1
0.844849760,0,0
0.845026776,1,0
0.845052624,1,1
0.845106768,0,1
0.845126912,0,0
0.845346496,1,0
0.845378160,1,1
0.845450840,1,0
0.845460704,0,0
0.845610824,1,0
0.845684744,1,1
0.845785696,0,1
0.845876616,0,0
0.845964424,1,0
0.845974304,0,0
0.845975112,1,0
0.846085648,1,1
0.846086776,0,1
0.846094168,1,1
0.846145688,1,0
0.846244832,0,0
0.846275344,1,0
0.846309904,0,0
0.846372848,0,1
0.846394392,1,1
0.846455904,0,1
0.846563680,0,0
0.846616048,0,1
0.846665224,1,1
0.846757696,1,0
0.846876200,0,0
0.846884744,0,1
0.847049824,1,1
0.847053568,0,1
0.847102664,0,0
0.847299296,0,1
0.847301104,1,1
0.847341496,0,1
0.847459504,1,1
0.847482112,1,0
0.847554632,1,1
0.847610864,1,0
0.847697960,0,0
0.847863688,0,1
0.847928600,1,1
0.847943432,1,0
0.847973824,1,1
0.848084240,1,0
0.848110248,0,0
0.848112968,0,1
0.848258128,1,1
0.848374280,1,0
0.848447208,0,0
0.848541728,0,1
0.848587864,0,0
0.848646712,1,0
0.848732560,1,1
0.848767448,1,0
0.848853896,1,1
0.848858792,0,1
0.848960488,0,0
0.849119792,1,0
0.849173712,1,1
0.849183320,1,0
0.849318048,0,0
0.849337280,0,1
0.849505184,0,0
0.849508560,1,0
0.849511760,1,1
0.849566928,0,1
0.849568088,0,0
0.849641480,1,0
0.849758704,0,0
0.849798744,0,1
0.849882312,1,1
0.849986744,1,0
0.850062264,0,0
0.850101280,0,1
0.850157600,1,1
0.850190248,0,1
0.850204192,0,0
0.850212760,1,0
0.850285872,1,1
0.850317056,1,0
0.850427552,0,0
0.850439112,1,0
0.850576096,1,1
0.850666376,0,1
0.850791800,0,0
0.850806616,0,1
0.850837216,1,1
0.851010544,1,0
0.851014688,0,0
0.851018280,1,0
0.851073200,1,1
0.851225224,0,1
0.851327672,0,0
0.851339352,1,0
0.851558776,0,0
0.851561904,0,1
0.851612560,1,1
0.851703240,0,1
0.851822272,0,0
0.851845392,0,1
0.851864304,0,0
0.851885608,0,1
0.851957848,1,1
0.852076056,0,1
0.852092960,0,0
0.852223760,0,1
0.852239192,1,1
0.852285968,0,1
0.852429368,1,1
0.852464704,1,0
0.852515008,1,1
0.852609688,0,1
0.852720928,1,1
0.852747896,0,1
0.852753288,0,0
0.852833520,0,1
0.852934584,1,1
0.853043904,1,0
0.853074920,0,0
0.853223944,0,1
0.853227528,0,0
0.853303160,0,1
0.853315488,1,1
0.853537680,1,0
0.853555792,0,0
0.853574152,1,0
0.853763528,0,0
0.853797688,0,1
0.853957520,0,0
0.854000128,1,0
0.854018320,0,0
0.854024000,1,0
0.854116064,1,1
0.854243248,0,1
0.854339944,0,0
0.854417048,1,0
0.854427032,0,0
0.854427776,1,0
0.854547312,0,0
0.854552376,0,1
0.854554728,1,1
0.854555280,0,1
0.854560928,1,1
0.854670464,1,0
0.854805472,1,1
0.854816336,0,1
0.854876536,1,1
0.855015272,1,0
0.855031128,0,0
0.855133808,0,1
0.855189832,0,0
0.855200984,1,0
0.855411480,0,0
0.855433328,0,1
0.855566344,1,1
0.855584912,0,1
0.855682496,0,0
0.855699832,1,0
0.855863608,1,1
0.855922504,0,1
0.855932256,0,0
0.855949560,1,0
0.856022832,1,1
0.856183016,0,1
0.856265280,1,1
0.856273808,1,0
0.856322064,0,0
0.856389688,1,0
0.856418104,1,1
0.856474376,0,1
0.856589696,0,0
0.856609712,1,0
0.856814304,0,0
0.856839312,0,1
0.856884800,1,1
0.856986640,1,0
0.857084032,0,0
0.857119544,0,1
0.857145528,0,0
0.857263480,1,0
0.857299568,1,1
0.857323296,0,1
0.857533536,0,0
0.857569976,1,0
0.857674000,1,1
0.857802592,0,1
0.857827000,1,1
0.857915728,1,0
0.858002752,1,1
0.858052224,0,1
0.858054816,0,0
0.858145408,0,1
0.858231216,0,0
0.858301864,1,0
0.858301984,1,1
0.858320752,0,1
0.858415544,1,1
0.858449232,0,1
0.858520056,0,0
0.858615056,1,0
0.858678048,1,1
0.858696392,1,0
0.858801848,0,0
0.858845952,1,0
0.858943160,1,1
0.859026136,0,1
0.859049160,0,0
0.859168944,0,1
0.859244640,1,1
0.859349712,1,0
0.859453712,0,0
0.859486840,0,1
0.859608368,1,1
0.859663440,0,1
0.859687048,0,0
0.859782072,1,0
0.859860720,1,1
0.860010752,0,1
0.860087048,0,0
0.860265216,1,0
0.860265288,1,1
0.860477976,1,0
0.860492288,0,0
0.860555160,0,1
0.860570800,1,1
0.860629760,0,1
0.860646992,1,1
0.860661400,1,0
0.860747400,0,0
0.860792096,1,0
0.860798488,1,1
0.860892416,0,1
0.861020552,0,0
0.861049400,1,0
0.861184600,0,0
0.861230824,0,1
0.861239248,1,1
0.861403560,1,0
0.861478656,0,0
0.861481216,0,1
0.861656416,1,1
0.861691104,1,0
0.861836400,0,0
0.861841992,0,1
0.861938920,0,0
0.862000664,0,1
0.862039368,1,1
0.862173536,1,0
0.862237472,0,0
0.862271144,0,1
0.862418448,0,0
0.862426032,0,1
0.862428328,1,1
0.862454264,0,1
0.862634472,0,0
0.862646960,1,0
0.862722328,1,1
0.862759272,1,0
0.862873632,0,0
0.862899032,0,1
0.862925352,0,0
0.863042224,1,0
0.863051472,1,1
0.863173432,1,0
0.863268176,1,1
0.863279512,0,1
0.863287320,0,0
0.863304744,1,0
0.863414320,1,1
0.863455008,0,1
0.863534800,1,1
0.863662192,1,0
0.863672864,0,0
0.863869840,0,1
0.863928144,1,1
0.863952352,1,0
0.864136376,0,0
0.864178624,0,1
0.864246784,0,0
0.864253752,1,0
0.864264496,0,0
0.864382504,1,0
0.864385480,0,0
0.864426744,0,1
0.864442808,0,0
0.864579912,1,0
0.864595264,1,1
0.864769400,0,1
0.864791624,1,1
0.864830608,1,0
0.864959864,0,0
0.864976696,0,1
0.865059072,1,1
0.865122736,1,0
0.865146104,0,0
0.865370960,0,1
0.865391968,1,1
0.865433832,0,1
0.865514736,0,0
0.865646000,1,0
0.865646752,0,0
0.865649768,1,0
0.865664016,0,0
0.865738776,0,1
0.865741040,1,1
0.865779112,1,0
0.865926896,0,0
0.865994472,0,1
0.866072040,1,1
0.866231048,1,0
0.866323512,1,1
0.866326672,0,1
0.866521808,1,1
0.866558288,1,0
0.866734176,0,0
0.866746768,0,1
0.866811768,1,1
0.866901872,1,0
0.866929520,0,0
0.867021752,0,1
0.867125496,1,1
0.867213040,0,1
0.867253888,0,0
0.867335000,0,1
0.867336616,0,0
0.867381304,1,0
0.867447976,0,0
0.867449808,0,1
0.867608904,1,1
0.867651360,1,0
0.867745424,0,0
0.867812096,1,0
0.867903432,1,1
0.867922888,0,1
0.868003032,0,0
0.868130904,1,0
0.868136504,0,0
0.868246376,0,1
0.868324464,1,1
0.868423152,0,1
0.868443152,0,0
0.868675344,1,0
0.868687216,1,1
0.868695464,0,1
0.868715464,1,1
0.868747808,0,1
0.868876016,1,1
0.868889792,1,0
0.869083928,0,0
0.869124480,0,1
0.869280488,0,0
0.869297616,0,1
0.869334456,1,1
0.869394888,0,1
0.869429888,1,1
0.869478064,1,0
0.869552776,1,1
0.869565808,0,1
0.869586808,0,0
0.869669600,0,1
0.869797664,1,1
0.869864160,1,0
0.869873808,0,0
0.869887176,1,0
0.870026608,1,1
0.870084304,0,1
0.870249920,0,0
0.870256648,1,0
0.870325408,0,0
0.870396696,0,1
0.870416888,1,1
0.870625096,1,0
0.870646616,0,0
0.870800904,0,1
0.870825120,1,1
0.870855208,0,1
0.870983552,0,0
0.871043144,1,0
0.871100400,1,1
0.871128880,1,0
0.871154120,0,0
0.871188568,1,0
0.871349224,0,0
0.871365144,0,1
0.871373400,1,1
0.871374152,0,1
0.871526312,0,0
0.871576816,1,0
0.871594360,0,0
0.871703624,0,1
0.871748536,1,1
0.871883048,1,0
0.871948456,0,0
0.871959192,1,0
0.872058360,1,1
0.872183264,1,0
0.872211216,0,0
0.872232904,0,1
0.872303056,0,0
0.872305728,1,0
0.872492232,1,1
0.872557776,0,1
0.872710144,1,1
0.872749968,1,0
0.872926576,1,1
0.872927808,1,0
0.872968600,0,0
0.873070976,0,1
0.873138824,0,0
0.873209408,1,0
0.873341040,1,1
0.873356152,1,0
0.873440264,0,0
0.873499608,0,1
0.873502856,0,0
0.873528672,0,1
0.873625104,1,1
0.873712816,1,0
0.873728584,0,0
0.873759880,1,0
0.873850656,0,0
0.873866608,0,1
0.874024528,1,1
0.874024552,0,1
0.874079336,0,0
0.874118864,1,0
0.874204328,1,1
0.874281568,0,1
0.874351160,0,0
0.874446648,0,1
0.874491376,0,0
0.874539064,1,0
0.874654544,1,1
0.874660400,0,1
0.874781832,0,0
0.874858456,1,0
0.874880536,1,1
0.874902336,0,1
0.874927720,1,1
0.874933216,0,1
0.874939968,1,1
0.875125440,1,0
0.875151960,0,0
0.875170128,1,0
0.875330792,1,1
0.875341952,0,1
0.875350176,0,0
0.875438048,1,0
0.875575976,1,1
0.875655720,0,1
0.875745496,0,0
0.875775792,0,1
0.875840904,1,1
0.875862432,1,0
0.875952984,1,1
0.876029592,0,1
0.876116024,0,0
0.876118632,1,0
0.876203432,0,0
0.876239000,0,1
0.876257000,0,0
0.876372536,1,0
0.876393064,0,0
0.876421096,0,1
0.876646128,1,1
0.876649072,0,1
0.876658920,0,0
0.876720328,0,1
0.876772824,1,1
0.876928408,1,0
0.876941448,0,0
0.876978072,1,0
0.877172648,1,1
0.877174712,0,1
0.877200944,1,1
0.877295400,1,0
0.877325032,1,1
0.877345640,0,1
0.877513368,0,0
0.877560208,1,0
0.877649072,0,0
0.877689264,0,1
0.877723256,1,1
0.877742848,1,0
0.877863912,0,0
0.877967288,0,1
0.878092576,1,1
0.878171416,1,0
0.878190168,1,1
0.878234344,1,0
0.878234768,1,1
0.878256768,1,0
0.878290240,0,0
0.878320992,0,1
0.878423296,1,1
0.878451576,1,0
0.878468696,0,0
0.878481728,1,0
0.878531608,0,0
0.878629728,0,1
0.878744744,0,0
0.878775448,1,0
0.878826712,0,0
0.878970176,0,1
0.878984264,1,1
0.879096840,1,0
0.879170144,1,1
0.879192072,0,1
0.879276496,0,0
0.879359384,1,0
0.879490288,1,1
0.879589736,0,1
0.879611808,1,1
0.879735520,1,0
0.879816016,0,0
0.879902416,0,1
0.879960568,1,1
0.879976144,0,1
0.880075656,0,0
0.880128272,1,0
